Id,Category
5795,3
5796,1
5797,0
5798,3
5799,3
5800,3
5801,2
5802,4
5803,0
5804,0
5805,2
5806,0
5807,4
5808,2
5809,2
5810,2
5811,2
5812,2
5813,2
5814,3
5815,2
5816,2
5817,4
5818,2
5819,3
5820,2
5821,2
5822,2
5823,2
5824,2
5825,2
5826,0
5827,4
5828,2
5829,1
5830,4
5831,1
5832,1
5833,1
5834,0
5835,2
5836,3
5837,3
5838,0
5839,4
5840,1
5841,4
5842,3
5843,2
5844,0
5845,2
5846,4
5847,3
5848,0
5849,4
5850,1
5851,1
5852,0
5853,1
5854,3
5855,1
5856,3
5857,0
5858,4
5859,2
5860,2
5861,0
5862,3
5863,2
5864,2
5865,2
5866,1
5867,4
5868,0
5869,0
5870,2
5871,2
5872,4
5873,0
5874,4
5875,0
5876,3
5877,4
5878,0
5879,3
5880,4
5881,4
5882,4
5883,1
5884,2
5885,1
5886,4
5887,1
5888,2
5889,2
5890,0
5891,3
5892,4
5893,1
5894,3
5895,3
5896,0
5897,1
5898,4
5899,0
5900,1
5901,3
5902,3
5903,3
5904,2
5905,4
5906,3
5907,4
5908,2
5909,3
5910,3
5911,1
5912,1
5913,4
5914,2
5915,2
5916,0
5917,3
5918,4
5919,3
5920,2
5921,3
5922,1
5923,4
5924,2
5925,4
5926,4
5927,1
5928,0
5929,4
5930,1
5931,0
5932,2
5933,1
5934,1
5935,1
5936,1
5937,4
5938,4
5939,3
5940,3
5941,1
5942,0
5943,1
5944,1
5945,0
5946,2
5947,4
5948,1
5949,1
5950,0
5951,0
5952,0
5953,4
5954,3
5955,0
5956,1
5957,4
5958,0
5959,4
5960,4
5961,2
5962,2
5963,1
5964,2
5965,0
5966,4
5967,4
5968,0
5969,4
5970,1
5971,2
5972,1
5973,0
5974,1
5975,1
5976,4
5977,2
5978,1
5979,2
5980,3
5981,4
5982,1
5983,3
5984,4
5985,4
5986,0
5987,4
5988,3
5989,1
5990,1
5991,4
5992,2
5993,1
5994,2
5995,2
5996,3
5997,2
5998,0
5999,3
6000,1
6001,1
6002,3
6003,2
6004,1
6005,3
6006,3
6007,2
6008,0
6009,0
6010,2
6011,2
6012,3
6013,2
6014,4
6015,3
6016,0
6017,4
6018,4
6019,4
6020,3
6021,4
6022,2
6023,1
6024,1
6025,1
6026,3
6027,3
6028,1
6029,1
6030,2
6031,4
6032,0
6033,0
6034,2
6035,4
6036,2
6037,4
6038,4
6039,2
6040,3
6041,0
6042,3
6043,3
6044,0
6045,1
6046,1
6047,4
6048,2
6049,4
6050,0
6051,3
6052,4
6053,4
6054,2
6055,2
6056,3
6057,3
6058,3
6059,0
6060,1
6061,1
6062,3
6063,0
6064,0
6065,1
6066,1
6067,0
6068,1
6069,2
6070,4
6071,4
6072,1
6073,2
6074,2
6075,2
6076,0
6077,2
6078,3
6079,4
6080,2
6081,0
6082,3
6083,1
6084,4
6085,4
6086,1
6087,3
6088,3
6089,4
6090,0
6091,0
6092,1
6093,1
6094,2
6095,4
6096,0
6097,0
6098,3
6099,1
6100,3
6101,3
6102,2
6103,2
6104,4
6105,0
6106,0
6107,4
6108,0
6109,0
6110,1
6111,4
6112,1
6113,3
6114,0
6115,2
6116,2
6117,4
6118,1
6119,4
6120,1
6121,3
6122,2
6123,1
6124,3
6125,3
6126,4
6127,0
6128,4
6129,1
6130,0
6131,0
6132,3
6133,2
6134,2
6135,1
6136,0
6137,1
6138,4
6139,2
6140,1
6141,2
6142,4
6143,2
6144,2
6145,2
6146,1
6147,3
6148,2
6149,3
6150,1
6151,2
6152,4
6153,1
6154,0
6155,0
6156,0
6157,0
6158,1
6159,3
6160,4
6161,2
6162,3
6163,0
6164,1
6165,2
6166,4
6167,2
6168,2
6169,3
6170,4
6171,3
6172,1
6173,3
6174,4
6175,0
6176,4
6177,3
6178,4
6179,1
6180,2
6181,3
6182,1
6183,3
6184,3
6185,4
6186,2
6187,3
6188,4
6189,4
6190,2
6191,3
6192,4
6193,4
6194,2
6195,4
6196,4
6197,3
6198,0
6199,2
6200,4
6201,3
6202,1
6203,3
6204,2
6205,3
6206,4
6207,3
6208,3
6209,1
6210,3
6211,2
6212,4
6213,3
6214,3
6215,2
6216,3
6217,1
6218,1
6219,2
6220,4
6221,2
6222,0
6223,1
6224,0
6225,0
6226,1
6227,4
6228,2
6229,1
6230,4
6231,3
6232,3
6233,0
6234,1
6235,4
6236,0
6237,0
6238,1
6239,4
6240,1
6241,0
6242,3
6243,3
6244,3
6245,4
6246,0
6247,0
6248,0
6249,4
6250,3
6251,1
6252,3
6253,3
6254,2
6255,0
6256,3
6257,3
6258,2
6259,1
6260,1
6261,0
6262,0
6263,4
6264,3
6265,3
6266,1
6267,3
6268,0
6269,0
6270,0
6271,0
6272,2
6273,0
6274,0
6275,4
6276,4
6277,4
6278,4
6279,1
6280,2
6281,0
6282,4
6283,0
6284,0
6285,1
6286,0
6287,4
6288,0
6289,3
6290,1
6291,3
6292,4
6293,0
6294,4
6295,3
6296,4
6297,1
6298,1
6299,2
6300,1
6301,3
6302,0
6303,4
6304,4
6305,1
6306,1
6307,3
6308,3
6309,2
6310,2
6311,4
6312,1
6313,2
6314,3
6315,0
6316,2
6317,1
6318,4
6319,2
6320,4
6321,0
6322,4
6323,0
6324,4
6325,2
6326,0
6327,0
6328,4
6329,2
6330,4
6331,4
6332,1
6333,1
6334,1
6335,3
6336,3
6337,0
6338,2
6339,4
6340,0
6341,4
6342,1
6343,2
6344,3
6345,3
6346,0
6347,1
6348,3
6349,3
6350,1
6351,3
6352,3
6353,1
6354,3
6355,0
6356,1
6357,0
6358,3
6359,1
6360,2
6361,2
6362,2
6363,2
6364,0
6365,3
6366,1
6367,2
6368,3
6369,1
6370,2
6371,0
6372,1
6373,2
6374,0
6375,0
6376,0
6377,3
6378,0
6379,3
6380,3
6381,3
6382,2
6383,4
6384,3
6385,2
6386,2
6387,0
6388,0
6389,0
6390,0
6391,0
6392,2
6393,1
6394,2
6395,3
6396,3
6397,1
6398,0
6399,2
6400,4
6401,0
6402,3
6403,2
6404,1
6405,1
6406,3
6407,0
6408,3
6409,0
6410,4
6411,0
6412,4
6413,0
6414,1
6415,0
6416,2
6417,3
6418,1
6419,0
6420,3
6421,1
6422,1
6423,1
6424,1
6425,0
6426,2
6427,2
6428,2
6429,0
6430,0
6431,4
6432,0
6433,4
6434,0
6435,4
6436,3
6437,1
6438,1
6439,1
6440,1
6441,3
6442,3
6443,3
6444,0
6445,0
6446,2
6447,0
6448,0
6449,1
6450,4
6451,0
6452,3
6453,0
6454,0
6455,0
6456,4
6457,0
6458,0
6459,0
6460,3
6461,2
6462,3
6463,4
6464,4
6465,1
6466,4
6467,3
6468,4
6469,1
6470,1
6471,4
6472,2
6473,4
6474,4
6475,0
6476,4
6477,2
6478,2
6479,1
6480,4
6481,1
6482,4
6483,1
6484,2
6485,4
6486,4
6487,4
6488,1
6489,2
6490,1
6491,0
6492,4
6493,0
6494,1
6495,0
6496,3
6497,3
6498,0
6499,1
6500,2
6501,2
6502,0
6503,1
6504,0
6505,1
6506,1
6507,1
6508,2
6509,2
6510,0
6511,3
6512,2
6513,2
6514,3
6515,1
6516,4
6517,4
6518,1
6519,1
6520,2
6521,4
6522,1
6523,0
6524,0
6525,3
6526,4
6527,1
6528,2
6529,2
6530,0
6531,3
6532,3
6533,4
6534,3
6535,1
6536,1
6537,2
6538,4
6539,2
6540,4
6541,1
6542,2
6543,1
6544,2
6545,0
6546,3
6547,4
6548,0
6549,3
6550,3
6551,4
6552,4
6553,4
6554,4
6555,2
6556,4
6557,1
6558,4
6559,1
6560,1
6561,3
6562,0
6563,0
6564,3
6565,0
6566,1
6567,4
6568,2
6569,3
6570,4
6571,1
6572,4
6573,4
6574,4
6575,1
6576,2
6577,4
6578,1
6579,2
6580,0
6581,1
6582,4
6583,0
6584,2
6585,0
6586,3
6587,2
6588,3
6589,3
6590,3
6591,2
6592,3
6593,3
6594,4
6595,1
6596,2
6597,0
6598,2
6599,0
6600,0
6601,1
6602,4
6603,0
6604,4
6605,4
6606,3
6607,4
6608,4
6609,2
6610,4
6611,4
6612,4
6613,2
6614,4
6615,2
6616,4
6617,3
6618,2
6619,3
6620,3
6621,2
6622,0
6623,2
6624,3
6625,2
6626,1
6627,1
6628,1
6629,1
6630,0
6631,0
6632,0
6633,0
6634,4
6635,0
6636,2
6637,3
6638,0
6639,0
6640,1
6641,1
6642,1
6643,4
6644,4
6645,1
6646,1
6647,1
6648,0
6649,1
6650,3
6651,1
6652,0
6653,4
6654,4
6655,2
6656,0
6657,0
6658,2
6659,0
6660,3
6661,0
6662,1
6663,2
6664,0
6665,0
6666,4
6667,4
6668,0
6669,1
6670,3
6671,3
6672,0
6673,1
6674,3
6675,2
6676,2
6677,0
6678,0
6679,1
6680,1
6681,1
6682,3
6683,3
6684,2
6685,4
6686,0
6687,4
6688,3
6689,3
6690,0
6691,2
6692,3
6693,3
6694,1
6695,4
6696,3
6697,2
6698,2
6699,3
6700,3
6701,0
6702,4
6703,4
6704,3
6705,2
6706,1
6707,4
6708,1
6709,1
6710,4
6711,3
6712,3
6713,2
6714,0
6715,0
6716,1
6717,0
6718,0
6719,3
6720,3
6721,2
6722,4
6723,1
6724,3
6725,4
6726,2
6727,2
6728,3
6729,3
6730,0
6731,2
6732,1
6733,0
6734,3
6735,4
6736,2
6737,2
6738,0
6739,0
6740,3
6741,1
6742,2
6743,2
6744,0
6745,3
6746,4
6747,4
6748,2
6749,0
6750,4
6751,3
6752,0
6753,3
6754,2
6755,0
6756,0
6757,3
6758,3
6759,0
6760,2
6761,4
6762,4
6763,3
6764,0
6765,4
6766,4
6767,3
6768,4
6769,1
6770,2
6771,3
6772,4
6773,1
6774,3
6775,1
6776,4
6777,1
6778,4
6779,4
6780,3
6781,2
6782,4
6783,4
6784,0
6785,2
6786,3
6787,3
6788,3
6789,2
6790,0
6791,1
6792,2
6793,1
6794,2
6795,3
6796,4
6797,4
6798,3
6799,3
6800,4
6801,3
6802,4
6803,2
6804,4
6805,3
6806,2
6807,2
6808,3
6809,3
6810,1
6811,3
6812,4
6813,4
6814,1
6815,0
6816,4
6817,3
6818,4
6819,2
6820,3
6821,3
6822,4
6823,2
6824,3
6825,0
6826,3
6827,4
6828,0
6829,0
6830,2
6831,3
6832,2
6833,3
6834,0
6835,4
6836,4
6837,0
6838,0
6839,2
6840,1
6841,4
6842,3
6843,4
6844,0
6845,0
6846,0
6847,4
6848,0
6849,3
6850,3
6851,4
6852,2
6853,2
6854,1
6855,2
6856,2
6857,1
6858,2
6859,1
6860,3
6861,1
6862,3
6863,2
6864,3
6865,4
6866,3
6867,1
6868,0
6869,2
6870,3
6871,2
6872,2
6873,4
6874,3
6875,2
6876,3
6877,3
6878,0
6879,4
6880,0
6881,3
6882,0
6883,0
6884,2
6885,3
6886,2
6887,2
6888,2
6889,0
6890,0
6891,0
6892,2
6893,2
6894,0
6895,3
6896,3
6897,4
6898,3
6899,4
6900,0
6901,2
6902,1
6903,1
6904,2
6905,4
6906,3
6907,3
6908,1
6909,1
6910,2
6911,2
6912,0
6913,1
6914,3
6915,4
6916,1
6917,3
6918,1
6919,3
6920,0
6921,4
6922,2
6923,0
6924,2
6925,0
6926,0
6927,1
6928,0
6929,3
6930,1
6931,0
6932,2
6933,1
6934,0
6935,3
6936,2
6937,0
6938,1
6939,0
6940,1
6941,1
6942,1
6943,1
6944,0
6945,4
6946,1
6947,3
6948,3
6949,1
6950,1
6951,2
6952,4
6953,0
6954,4
6955,0
6956,4
6957,0
6958,3
6959,2
6960,4
6961,2
6962,0
6963,1
6964,1
6965,4
6966,2
6967,0
6968,1
6969,4
6970,4
6971,1
6972,2
6973,2
6974,1
6975,3
6976,3
6977,1
6978,2
6979,4
6980,2
6981,0
6982,1
6983,2
6984,3
6985,1
6986,2
6987,3
6988,0
6989,2
6990,0
6991,1
6992,4
6993,1
6994,1
6995,0
6996,1
6997,2
6998,0
6999,2
7000,4
7001,4
7002,2
7003,4
7004,3
7005,0
7006,2
7007,3
7008,1
7009,2
7010,0
7011,0
7012,1
7013,3
7014,0
7015,1
7016,4
7017,0
7018,4
7019,3
7020,3
7021,1
7022,0
7023,2
7024,1
7025,0
7026,3
7027,3
7028,3
7029,4
7030,1
7031,2
7032,0
7033,0
7034,4
7035,0
7036,2
7037,4
7038,3
7039,2
7040,0
7041,4
7042,1
7043,0
7044,1
7045,2
7046,2
7047,1
7048,1
7049,4
7050,3
7051,3
7052,0
7053,2
7054,0
7055,0
7056,4
7057,1
7058,0
7059,1
7060,0
7061,4
7062,1
7063,3
7064,4
7065,2
7066,4
7067,2
7068,4
7069,3
7070,3
7071,1
7072,2
7073,1
7074,2
7075,0
7076,1
7077,1
7078,0
7079,1
7080,0
7081,1
7082,3
7083,1
7084,0
7085,2
7086,4
7087,4
7088,1
7089,0
7090,2
7091,3
7092,0
7093,4
7094,2
7095,4
7096,3
7097,2
7098,1
7099,4
7100,0
7101,1
7102,2
7103,3
7104,0
7105,1
7106,4
7107,2
7108,0
7109,3
7110,1
7111,2
7112,3
7113,1
7114,4
7115,0
7116,2
7117,1
7118,2
7119,0
7120,2
7121,2
7122,0
7123,4
7124,0
7125,4
7126,0
7127,0
7128,3
7129,0
7130,0
7131,2
7132,4
7133,4
7134,1
7135,4
7136,4
7137,0
7138,2
7139,4
7140,0
7141,3
7142,1
7143,3
7144,2
7145,1
7146,2
7147,1
7148,0
7149,0
7150,0
7151,1
7152,3
7153,2
7154,4
7155,0
7156,4
7157,1
7158,3
7159,3
7160,2
7161,2
7162,0
7163,0
7164,1
7165,0
7166,2
7167,1
7168,4
7169,2
7170,1
7171,3
7172,3
7173,1
7174,0
7175,1
7176,0
7177,3
7178,3
7179,2
7180,4
7181,4
7182,0
7183,4
7184,1
7185,2
7186,0
7187,0
7188,4
7189,1
7190,1
7191,0
7192,0
7193,1
7194,0
7195,2
7196,0
7197,1
7198,2
7199,3
7200,0
7201,1
7202,1
7203,2
7204,0
7205,4
7206,4
7207,1
7208,4
7209,0
7210,0
7211,3
7212,2
7213,2
7214,0
7215,1
7216,4
7217,2
7218,4
7219,1
7220,4
7221,1
7222,0
7223,1
7224,0
7225,2
7226,1
7227,3
7228,3
7229,2
7230,3
7231,2
7232,0
7233,4
7234,1
7235,1
7236,3
7237,1
7238,0
7239,2
7240,1
7241,0
7242,3
7243,2
7244,2
7245,4
7246,0
7247,0
7248,2
7249,3
7250,4
7251,1
7252,0
7253,0
7254,1
7255,3
7256,4
7257,4
7258,2
7259,2
7260,4
7261,0
7262,4
7263,2
7264,4
7265,0
7266,4
7267,0
7268,0
7269,0
7270,0
7271,0
7272,1
7273,0
7274,2
7275,2
7276,0
7277,4
7278,4
7279,2
7280,4
7281,3
7282,3
7283,0
7284,3
7285,3
7286,3
7287,0
7288,4
7289,3
7290,1
7291,3
7292,3
7293,3
7294,2
7295,3
7296,1
7297,1
7298,1
7299,4
7300,3
7301,0
7302,1
7303,2
7304,1
7305,0
7306,2
7307,1
7308,1
7309,1
7310,1
7311,4
7312,3
7313,3
7314,2
7315,4
7316,1
7317,3
7318,0
7319,1
7320,0
7321,2
7322,1
7323,3
7324,1
7325,0
7326,2
7327,3
7328,1
7329,1
7330,0
7331,2
7332,2
7333,1
7334,3
7335,1
7336,4
7337,0
7338,2
7339,3
7340,0
7341,2
7342,4
7343,4
7344,1
7345,0
7346,3
7347,4
7348,1
7349,0
7350,4
7351,3
7352,4
7353,2
7354,4
7355,3
7356,2
7357,0
7358,1
7359,3
7360,4
7361,3
7362,4
7363,0
7364,3
7365,3
7366,2
7367,3
7368,2
7369,3
7370,2
7371,2
7372,4
7373,3
7374,4
7375,1
7376,1
7377,4
7378,0
7379,2
7380,0
7381,3
7382,1
7383,0
7384,3
7385,3
7386,0
7387,1
7388,1
7389,0
7390,3
7391,0
7392,4
7393,0
7394,2
7395,1
7396,0
7397,1
7398,3
7399,0
7400,3
7401,4
7402,4
7403,2
7404,1
7405,1
7406,0
7407,4
7408,1
7409,4
7410,0
7411,1
7412,0
7413,0
7414,0
7415,2
7416,0
7417,0
7418,1
7419,4
7420,4
7421,0
7422,0
7423,0
7424,1
7425,2
7426,4
7427,2
7428,0
7429,3
7430,4
7431,2
7432,4
7433,3
7434,3
7435,0
7436,1
7437,1
7438,0
7439,3
7440,2
7441,0
7442,1
7443,2
7444,4
7445,3
7446,4
7447,1
7448,1
7449,2
7450,4
7451,4
7452,1
7453,2
7454,2
7455,4
7456,1
7457,2
7458,0
7459,4
7460,3
7461,2
7462,2
7463,3
7464,2
7465,0
7466,4
7467,0
7468,0
7469,3
7470,1
7471,1
7472,1
7473,0
7474,4
7475,3
7476,0
7477,0
7478,2
7479,2
7480,2
7481,0
7482,4
7483,4
7484,0
7485,3
7486,4
7487,2
7488,2
7489,4
7490,3
7491,3
7492,4
7493,3
7494,2
7495,1
7496,0
7497,0
7498,0
7499,3
7500,1
7501,3
7502,4
7503,3
7504,3
7505,3
7506,1
7507,4
7508,3
7509,4
7510,0
7511,1
7512,1
7513,1
7514,4
7515,2
7516,1
7517,4
7518,3
7519,3
7520,3
7521,4
7522,3
7523,4
7524,1
7525,3
7526,4
7527,2
7528,4
7529,4
7530,0
7531,2
7532,4
7533,3
7534,2
7535,3
7536,4
7537,3
7538,4
7539,3
7540,1
7541,1
7542,2
7543,1
7544,0
7545,4
7546,0
7547,3
7548,1
7549,2
7550,1
7551,4
7552,1
7553,4
7554,2
7555,3
7556,0
7557,1
7558,2
7559,3
7560,3
7561,1
7562,4
7563,1
7564,2
7565,2
7566,1
7567,1
7568,1
7569,4
7570,4
7571,4
7572,0
7573,3
7574,2
7575,2
7576,1
7577,2
7578,1
7579,2
7580,3
7581,0
7582,0
7583,4
7584,0
7585,2
7586,1
7587,1
7588,1
7589,3
7590,3
7591,2
7592,4
7593,1
7594,3
7595,1
7596,1
7597,3
7598,1
7599,3
7600,2
7601,3
7602,0
7603,1
7604,4
7605,4
7606,1
7607,0
7608,0
7609,0
7610,2
7611,0
7612,4
7613,1
7614,3
7615,0
7616,1
7617,2
7618,2
7619,3
7620,2
7621,4
7622,0
7623,0
7624,0
7625,2
7626,2
7627,4
7628,0
7629,2
7630,4
7631,4
7632,2
7633,4
7634,2
7635,2
7636,0
7637,2
7638,2
7639,1
7640,4
7641,2
7642,0
7643,2
7644,2
7645,2
7646,0
7647,1
7648,2
7649,4
7650,1
7651,0
7652,3
7653,3
7654,2
7655,1
7656,2
7657,3
7658,3
7659,2
7660,4
7661,3
7662,0
7663,3
7664,3
7665,4
7666,0
7667,1
7668,3
7669,4
7670,3
7671,4
7672,0
7673,0
7674,3
7675,4
7676,2
7677,0
7678,0
7679,4
7680,3
7681,4
7682,4
7683,1
7684,1
7685,0
7686,4
7687,4
7688,4
7689,2
7690,0
7691,4
7692,0
7693,4
7694,0
7695,1
7696,0
7697,0
7698,3
7699,0
7700,1
7701,4
7702,3
7703,4
7704,3
7705,2
7706,0
7707,3
7708,0
7709,1
7710,0
7711,1
7712,2
7713,3
7714,4
7715,1
7716,0
7717,4
7718,2
7719,2
7720,2
7721,2
7722,3
7723,1
7724,0
7725,2
7726,4
7727,3
7728,1
7729,1
7730,1
7731,4
7732,4
7733,1
7734,4
7735,4
7736,0
7737,3
7738,4
7739,4
7740,1
7741,2
7742,1
7743,2
7744,0
7745,4
7746,1
7747,2
7748,0
7749,2
7750,3
7751,3
7752,3
7753,2
7754,1
7755,3
7756,4
7757,4
7758,3
7759,3
7760,0
7761,4
7762,2
7763,4
7764,1
7765,2
7766,3
7767,4
7768,4
7769,4
7770,3
7771,2
7772,4
7773,3
7774,1
7775,4
7776,4
7777,2
7778,3
7779,2
7780,3
7781,2
7782,0
7783,4
7784,1
7785,2
7786,3
7787,3
7788,2
7789,2
7790,2
7791,2
7792,2
7793,1
7794,1
7795,0
7796,3
7797,0
7798,1
7799,2
7800,4
7801,4
7802,2
7803,3
7804,3
7805,4
7806,0
7807,1
7808,3
7809,2
7810,0
7811,3
7812,4
7813,1
7814,2
7815,3
7816,2
7817,2
7818,1
7819,3
7820,3
7821,2
7822,2
7823,2
7824,2
7825,3
7826,2
7827,3
7828,2
7829,4
7830,3
7831,4
7832,4
7833,4
7834,2
7835,1
7836,3
7837,2
7838,4
7839,1
7840,1
7841,4
7842,4
7843,1
7844,2
7845,4
7846,1
7847,3
7848,2
7849,3
7850,3
7851,4
7852,4
7853,4
7854,2
7855,2
7856,4
7857,2
7858,3
7859,0
7860,1
7861,1
7862,0
7863,2
7864,1
7865,4
7866,1
7867,0
7868,2
7869,2
7870,4
7871,0
7872,0
7873,1
7874,3
7875,4
7876,3
7877,1
7878,4
7879,3
7880,3
7881,3
7882,4
7883,3
7884,3
7885,4
7886,4
7887,0
7888,3
7889,3
7890,3
7891,1
7892,3
7893,3
7894,3
7895,0
7896,4
7897,4
7898,0
7899,4
7900,2
7901,3
7902,4
7903,4
7904,2
7905,2
7906,1
7907,0
7908,3
7909,1
7910,3
7911,0
7912,0
7913,0
7914,3
7915,4
7916,0
7917,4
7918,1
7919,0
7920,2
7921,1
7922,3
7923,1
7924,0
7925,3
7926,4
7927,0
7928,1
7929,2
7930,4
7931,0
7932,0
7933,3
7934,0
7935,3
7936,0
7937,2
7938,0
7939,3
7940,0
7941,2
7942,1
7943,3
7944,4
7945,3
7946,3
7947,2
7948,1
7949,0
7950,4
7951,1
7952,1
7953,1
7954,0
7955,1
7956,4
7957,4
7958,4
7959,3
7960,1
7961,1
7962,1
7963,3
7964,1
7965,1
7966,1
7967,2
7968,3
7969,2
7970,3
7971,0
7972,1
7973,1
7974,2
7975,3
7976,3
7977,1
7978,2
7979,0
7980,3
7981,2
7982,0
7983,1
7984,0
7985,3
7986,0
7987,0
7988,3
7989,0
7990,0
7991,3
7992,0
7993,1
7994,2
7995,1
7996,1
7997,2
7998,3
7999,1
8000,2
8001,3
8002,0
8003,4
8004,2
8005,0
8006,1
8007,2
8008,1
8009,3
8010,0
8011,4
8012,4
8013,4
8014,3
8015,2
8016,3
8017,4
8018,3
8019,1
8020,0
8021,1
8022,1
8023,0
8024,2
8025,3
8026,0
8027,0
8028,1
8029,3
8030,0
8031,2
8032,2
8033,3
8034,2
8035,1
8036,4
8037,3
8038,4
8039,4
8040,2
8041,2
8042,3
8043,3
8044,1
8045,4
8046,0
8047,3
8048,1
8049,0
8050,4
8051,4
8052,0
8053,2
8054,2
8055,1
8056,1
8057,3
8058,0
8059,2
8060,0
8061,2
8062,4
8063,1
8064,3
8065,0
8066,1
8067,4
8068,1
8069,0
8070,0
8071,4
8072,2
8073,3
8074,4
8075,2
8076,4
8077,1
8078,0
8079,0
8080,3
8081,2
8082,3
8083,3
8084,0
8085,2
8086,2
8087,4
8088,1
8089,4
8090,4
8091,2
8092,3
8093,4
8094,1
8095,0
8096,1
8097,3
8098,1
8099,0
8100,3
8101,2
8102,1
8103,3
8104,3
8105,0
8106,0
8107,3
8108,0
8109,3
8110,2
8111,0
8112,3
8113,3
8114,1
8115,0
8116,1
8117,1
8118,0
8119,0
8120,2
8121,1
8122,3
8123,1
8124,1
8125,0
8126,3
8127,0
8128,4
8129,2
8130,1
8131,0
8132,4
8133,2
8134,0
8135,2
8136,3
8137,1
8138,0
8139,3
8140,0
8141,2
8142,4
8143,3
8144,0
8145,4
8146,1
8147,4
8148,4
8149,3
8150,2
8151,2
8152,4
8153,2
8154,4
8155,0
8156,4
8157,4
8158,3
8159,4
8160,1
8161,2
8162,4
8163,2
8164,0
8165,1
8166,0
8167,0
8168,3
8169,4
8170,3
8171,4
8172,2
8173,3
8174,0
8175,1
8176,4
8177,2
8178,3
8179,2
8180,4
8181,0
8182,3
8183,4
8184,2
8185,1
8186,4
8187,1
8188,3
8189,0
8190,4
8191,0
8192,4
8193,3
8194,0
8195,0
8196,3
8197,1
8198,0
8199,1
8200,1
8201,0
8202,4
8203,3
8204,1
8205,3
8206,2
8207,0
8208,0
8209,3
8210,4
8211,4
8212,2
8213,3
8214,1
8215,2
8216,0
8217,4
8218,3
8219,0
8220,1
8221,0
8222,0
8223,1
8224,4
8225,3
8226,0
8227,0
8228,1
8229,3
8230,4
8231,4
8232,1
8233,3
8234,3
8235,1
8236,2
8237,0
8238,3
8239,1
8240,1
8241,2
8242,2
8243,3
8244,1
8245,0
8246,0
8247,2
8248,1
8249,3
8250,0
8251,4
8252,3
8253,0
8254,4
8255,4
8256,2
8257,0
8258,4
8259,4
8260,0
8261,4
8262,3
8263,0
8264,2
8265,0
8266,3
8267,3
8268,3
8269,0
8270,2
8271,4
8272,0
8273,3
8274,2
8275,0
8276,3
8277,3
8278,4
8279,4
8280,4
8281,1
8282,4
8283,3
8284,1
8285,4
8286,0
8287,4
8288,0
8289,1
8290,1
8291,0
8292,0
8293,3
8294,1
8295,1
8296,3
8297,3
8298,2
8299,1
8300,4
8301,2
8302,1
8303,2
8304,1
8305,3
8306,4
8307,1
8308,4
8309,3
8310,3
8311,1
8312,4
8313,2
8314,4
8315,1
8316,4
8317,2
8318,4
8319,0
8320,2
8321,0
8322,4
8323,4
8324,2
8325,3
8326,4
8327,2
8328,3
8329,2
8330,2
8331,2
8332,0
8333,0
8334,2
8335,3
8336,0
8337,4
8338,0
8339,0
8340,2
8341,2
8342,0
8343,1
8344,2
8345,3
8346,4
8347,3
8348,0
8349,4
8350,2
8351,4
8352,1
8353,1
8354,0
8355,0
8356,0
8357,0
8358,0
8359,0
8360,0
8361,4
8362,0
8363,3
8364,3
8365,4
8366,0
8367,0
8368,3
8369,4
8370,4
8371,1
8372,4
8373,2
8374,2
8375,1
8376,3
8377,3
8378,4
8379,0
8380,0
8381,2
8382,2
8383,1
8384,4
8385,1
8386,0
8387,2
8388,3
8389,1
8390,1
8391,4
8392,2
8393,0
8394,3
8395,1
8396,0
8397,3
8398,1
8399,4
8400,1
8401,2
8402,3
8403,0
8404,3
8405,2
8406,2
8407,0
8408,3
8409,2
8410,2
8411,1
8412,3
8413,2
8414,2
8415,1
8416,2
8417,0
8418,4
8419,1
8420,4
8421,3
8422,3
8423,1
8424,2
8425,2
8426,0
8427,4
8428,1
8429,0
8430,1
8431,0
8432,0
8433,3
8434,1
8435,0
8436,3
8437,0
8438,4
8439,0
8440,0
8441,0
8442,2
8443,4
8444,1
8445,3
8446,4
8447,4
8448,2
8449,3
8450,4
8451,0
8452,3
8453,2
8454,1
8455,1
8456,2
8457,4
8458,2
8459,3
8460,3
8461,1
8462,0
8463,2
8464,3
8465,1
8466,1
8467,3
8468,2
8469,0
8470,3
8471,0
8472,4
8473,0
8474,3
8475,3
8476,4
8477,4
8478,0
8479,0
8480,4
8481,0
8482,3
8483,2
8484,0
8485,4
8486,4
8487,1
8488,0
8489,1
8490,0
8491,1
8492,3
8493,1
8494,1
8495,2
8496,3
8497,4
8498,4
8499,4
8500,4
8501,3
8502,2
8503,3
8504,4
8505,1
8506,1
8507,1
8508,4
8509,2
8510,3
8511,4
8512,4
8513,2
8514,3
8515,1
8516,3
8517,1
8518,2
8519,3
8520,1
8521,1
8522,3
8523,3
8524,3
8525,2
8526,0
8527,1
8528,4
8529,4
8530,4
8531,3
8532,2
8533,3
8534,3
8535,3
8536,4
8537,0
8538,0
8539,4
8540,2
8541,2
8542,2
8543,4
8544,0
8545,0
8546,4
8547,3
8548,4
8549,0
8550,0
8551,3
8552,2
8553,2
8554,2
8555,3
8556,0
8557,2
8558,2
8559,1
8560,3
8561,3
8562,2
8563,4
8564,2
8565,3
8566,0
8567,0
8568,4
8569,2
8570,2
8571,3
8572,0
8573,4
8574,2
8575,4
8576,2
8577,2
8578,4
8579,1
8580,0
8581,0
8582,2
8583,1
8584,3
8585,2
8586,3
8587,2
8588,2
8589,4
8590,3
8591,3
8592,2
